author_username,created_at,geotagging_bbox,geotagging_confidence,geotagging_lat,geotagging_lon,place_coordinates,place_full_name,text,url
bjoyful123,1692057592000,"[20.5744337,21.031561,-156.697263,-155.9790919]",0.9930078983306885,20.802956799999997,-156.31068331602177,,,This is BULLSHIT! Biden  went on TV the day of the fires and sent FEMA to Maui! Quit lying!🤨,https://twitter.com/bjoyful123/status/1691238237938098176
vigdaddy,1692056524000,"[38.4031419,42.3232365,-84.8203361,-80.518979]",0.9648165106773376,40.2253569,-82.6881395,,,What the MAGAcult wants you to believe today—Biden planned and orchestrated plots to derial the train in Ohio and start the fire in Maui.,https://twitter.com/vigdaddy/status/1691233759319011332
browneyegirl400,1692057389000,null,0.6002390384674072,20.827288,-156.33880449999998,,,Trump on Maui Fires👇🏻👇🏻❤️🙏🇺🇸,https://twitter.com/browneyegirl400/status/1691237387601375233
more_shower,1692056842000,"[20.5744337,21.031561,-156.697263,-155.9790919]",0.5044377446174622,20.802956799999997,-156.31068331602177,,,"#MauiFire #mau #LahainaFires 

Here are the top 3 locally owned insurance companies servicing Maui / Lahaina.

I'm betting one of these companies will declare bankruptcy due to these ""fires"". https://t.co/Yg45Rw3Nj4",https://twitter.com/more_shower/status/1691235092377874435
Cernovich,1691861309000,"[20.5744337,21.031561,-156.697263,-155.9790919]",0.9678353071212769,20.802956799999997,-156.31068331602177,,,"Those fires in California were ARSON. In one case by an unhoused person (DRUGGIE) and in others by climate activists who wanted to blame global warming (look it up, media buried it).

Maui probably has same cause. Dozens dead. Murdered by terrorists who are tools of Democrats.",https://twitter.com/Cernovich/status/1690414967382790144
kennnediiiii,1692056355000,null,0.8144717812538147,20.827288,-156.33880449999998,,,"Fundraiser by Sea Maui: Fire Relief Fund 

Anything helps. If you can’t donate I ask you to continue to share this & other news/posts/gofundme pages to help all of the families and business in need 💚

Sending all of the love

#MauiStrong #MauiFires 

https://t.co/anYXomtV4h",https://twitter.com/kennnediiiii/status/1691233052545232900
Vento_Const,1692056584000,"[20.5744337,21.031561,-156.697263,-155.9790919]",0.7579999566078186,20.802956799999997,-156.31068331602177,,,Maui fire:,https://twitter.com/Vento_Const/status/1691234010117144576
stmcgarret,1692056965000,null,0.5719416737556458,20.827288,-156.33880449999998,,,Impossible to vet the list but for information and those who want to reach out to help folks affected by Maui fires.,https://twitter.com/stmcgarret/status/1691235607324893184
Iamvisionrz,1692057330000,"[20.5744337,21.031561,-156.697263,-155.9790919]",0.8799030780792236,20.802956799999997,-156.31068331602177,,,"Maui residents describe fleeing the fire that killed dozens
https://t.co/4u9GS73CS1",https://twitter.com/Iamvisionrz/status/1691237138539446272
JesusBloodCross,1692057059000,"[-14.7608358,71.6048217,-180,180]",0.9351024627685547,39.7837304,-100.445882,,,"Silent War Ep. 6337: 2/3rds USA: Discernment Grows, Elon's Backdoor Censor, DEW Maui Fire 
https://t.co/YHdNPUjKav",https://twitter.com/JesusBloodCross/status/1691236002935820288
Nhanothermite,1692057145000,null,0.5642085075378418,20.827288,-156.33880449999998,,,"Predicted.  Just like a Simpsons show..They must tell you.
MAUI Burst! MOUNTAIN D.E.W. AND THE CIRCLE OF FIRE!
https://t.co/lkIVVshRVH",https://twitter.com/Nhanothermite/status/1691236364707078145
MzYella_Diva,1692057318000,null,0.6927013397216797,20.827288,-156.33880449999998,,,"These Maui fires are so sad. 
Praying for all the families!",https://twitter.com/MzYella_Diva/status/1691237089998692352
Rachaelmt72,1692056467000,null,0.6542196869850159,20.827288,-156.33880449999998,,,Those Maui ‘fires’ bear all the deep state hallmarks https://t.co/ebzeEXQza2,https://twitter.com/Rachaelmt72/status/1691233518410772488
LadyBirdRose2,1692057401000,null,0.6526771187782288,20.827288,-156.33880449999998,,,Survivor of the Maui fire. Insane!,https://twitter.com/LadyBirdRose2/status/1691237438084067328
CindyTaylo31394,1692055906000,"[38.4031419,42.3232365,-84.8203361,-80.518979]",0.9669339060783386,40.2253569,-82.6881395,,,President Trump address Maui fire !! Fake president No comment no comment just like Ohio rail disaster ! https://t.co/3NR72Yi5ck,https://twitter.com/CindyTaylo31394/status/1691231167071293441
ewe_ryu,1692057189000,"[20.5744337,21.031561,-156.697263,-155.9790919]",0.9367532730102539,20.802956799999997,-156.31068331602177,,,#Maui #wildfires: #Survivors describe how wind “funneled” fire right into #Lahaina https://t.co/9FpcH78dam #windfunneledfire #LahainaSurvivors #survivalmode #manytragicstories,https://twitter.com/ewe_ryu/status/1691236548506005505
LandesOne,1692057462000,null,0.7733107805252075,20.827288,-156.33880449999998,,,"None Of Maui's 80 Sirens Went Off During Deadly Fire https://t.co/dFfYf3Xs8D",https://twitter.com/LandesOne/status/1691237692862787584
questforliberty,1692056735000,"[20.5744337,21.031561,-156.697263,-155.9790919]",0.9951019287109375,20.802956799999997,-156.31068331602177,,,"Check out 🤦🏼‍♂️'s video! #TikTok https://t.co/35C8B1CBjJ. About the Maui fires Joe Biden when I asked, he smart, he laughed, and then he said no comment.  This is through the Democrats put an office. Remember that remember what democrats do",https://twitter.com/questforliberty/status/1691234646116171776
DanAnd40951,1692056872000,"[18.86546,28.517269,-178.443593,-154.755792]",0.8896421194076538,19.593801499999998,-155.42837009716908,,,"Wondering what the fires in Maui were REALLY about? 
Deep State implementation of “smart cities” in Hawaii 🔥 😡🔥

How many other places are experiencing inexplicable fires? Where are they planning the next smart cities? Connect the dots  

https://t.co/xynb5PDiqN",https://twitter.com/DanAnd40951/status/1691235219783684097
kathycordayusa,1692056716000,null,0.5468701720237732,20.827288,-156.33880449999998,,,"Images to see by…Early #video of the fire that burned #LahainaTown. Winds were between 61 - 80 MPH & pushed the fire down the hill at 60 MPH. The #LahainaTown that was so beloved by locals & visitors perished in just 17 minutes leaving little time to flee or to fight. 💔 
#Maui",https://twitter.com/kathycordayusa/status/1691234563895549952
PhillipsNanl,1692057584000,"[20.5744337,21.031561,-156.697263,-155.9790919]",0.8926420211791992,20.802956799999997,-156.31068331602177,,,@RTerriers @PrivvyBaker The Maui fire might be a land grab. I wonder who owns the boat slips. See thread on weather patents by @lex6m https://t.co/Or3CtqW4BR,https://twitter.com/PhillipsNanl/status/1691238203699998722
RandiRhodes,1692056263000,null,0.7104486227035522,20.827288,-156.33880449999998,,,"#FEMA briefing on #MauiWildfires is here...👇🏼👇🏼👁️

https://t.co/G5QoLhJ0Rh

Shitty trolls won't watch, don't care.",https://twitter.com/RandiRhodes/status/1691232664676696065
KevinO_77,1692056282000,"[20.5744337,21.031561,-156.697263,-155.9790919]",0.8161929845809937,20.802956799999997,-156.31068331602177,"[[35.917793,-115.1581427],[36.094719,-115.1581427],[36.094719,-114.918531],[35.917793,-114.918531],[35.917793,-115.1581427]]","Henderson, NV",With a short stop on the Maui fire/aid/FEMA/infrastructure rebuilding,https://twitter.com/KevinO_77/status/1691232745115258880
untershine,1692057230000,null,0,null,null,,,"BattleGround (Stephen Bannon) Update:
23.08.14-Ep. 354 The New Neo-Marxist Revolt
https://t.co/Tq8Mqp9Rf1

The Game's Afoot (ReallyGraceful) Update:
23.08.14-What the Media Wont Tell You: Maui Fires
https://t.co/toYQvHy4oU",https://twitter.com/untershine/status/1691236721852039168
SpeaglePam,1692057030000,"[20.5744337,21.031561,-156.697263,-155.9790919]",0.8134303092956543,20.802956799999997,-156.31068331602177,,,Stop Foreclosures on Maui - Maui Fire Relief Bill - Sign the Petition! https://t.co/TS8N6s2MTm via @Change,https://twitter.com/SpeaglePam/status/1691235879967223808
adellarumpella,1692057106000,"[30.318724,30.9995925,-87.313838,-86.785692]",0.8450435400009155,30.6964502,-87.0097524,,,"Santa Rosa chef, who helped feed locals affected by 2019 Kincade Fire, joins relief efforts on Maui https://t.co/9Rkrn9tgJ6",https://twitter.com/adellarumpella/status/1691236202161352707
JenniferHeyser,1692057485000,null,0.8366540670394897,20.827288,-156.33880449999998,,,"Reports from reputable people in the Maui Fire Space (Twitter Spaces, which was recorded) explain in detail that the disaster was natural, given the circumstances of wind pressure, dry ground, power lines down igniting the first house fire.",https://twitter.com/JenniferHeyser/status/1691237790564900864
dustinrhodes,1691656052000,"[20.5744337,21.031561,-156.697263,-155.9790919]",0.8740188479423523,20.802956799999997,-156.31068331602177,,,"Prayers for everyone in Maui including my wife and I. We were without power or food since early Tuesday morning. A brush fire(one of many), destroyed Lahaina just 2 miles from where we were staying. We evacuated to other side of Island and were lucky to find accommodations. Been a helluva day. #MauiFires",https://twitter.com/dustinrhodes/status/1689554059651661824
annbauerwriter,1692056588000,"[20.5744337,21.031561,-156.697263,-155.9790919]",0.8304723501205444,20.802956799999997,-156.31068331602177,,,"This fire in Maui is just horrific.🙏I'm wondering if it's a warning. So much came down to systems not working: alarms not being sounded, fire hydrants w no water pressure, improper containment strategies. Has anyone asked how many of the people in charge were working from home?",https://twitter.com/annbauerwriter/status/1691234026126749696
suckyam0da,1692056442000,"[8.6343028,8.6743028,-12.3070754,-12.2670754]",0.8815433382987976,8.6543028,-12.2870754,,,"So it’s realtors really calling people right now in Maui while people are literally watching their city burn down?!?! YALL ARE FUCKING INSANE!!!! Not only that, the government is giving out loans/new mortgage prices to the people affected by the fire-",https://twitter.com/suckyam0da/status/1691233415238914048
jessicawins,1692056513000,"[20.5744337,21.031561,-156.697263,-155.9790919]",0.9189720749855042,20.802956799999997,-156.31068331602177,,,"We’re already locked in a cycle of longer “fire seasons” & larger fires happening due to extreme gas pollution in the air.

What happened in Maui wasn't planned, nor were the other massive fires in the last 4+ years. They were all unforeseen climate change events.",https://twitter.com/jessicawins/status/1691233712175034372
kathycordayusa,1692056706000,null,0.33855748176574707,21.3199435,-157.799589,,,"Images to see by… In viewing this #video of the #LahainaFire as it began to work its way towards #FrontStreet & the harbor, it pains me to see how casual & slow to move some people appeared to be. It’s like people hypnotized by the water as a tsunami rolls in… 💔

#Maui #fire",https://twitter.com/kathycordayusa/status/1691234524649467913
alexmorgaan,1692056390000,null,0.7434983849525452,20.827288,-156.33880449999998,,,this is a spreadsheet to many many families looking for help after the devastating fires in maui! just wanted to share in case anyone was looking to donate. https://t.co/7Ui7IfdCJr,https://twitter.com/alexmorgaan/status/1691233198423052291
J1chicago,1692056239000,"[20.5744337,21.031561,-156.697263,-155.9790919]",0.7469037175178528,20.802956799999997,-156.31068331602177,,,Investigation launched into Maui fire response https://t.co/dEwdkEb4EE via @YouTube,https://twitter.com/J1chicago/status/1691232566039150593
spring4creators,1692057431000,null,0.8519716262817383,20.827288,-156.33880449999998,,,"Introducing Maui Strong Merch, where 100% of profits go to fire relief efforts via the American Red Cross. Let's rally together for Maui's recovery. 🌴🙏 #MauiStrong #FireRelief #CommunitySupport
https://t.co/RzZOyDDmro https://t.co/un6r2nU4AN",https://twitter.com/spring4creators/status/1691237565029134336
USA_Is_Back,1692057310000,"[-14.7608358,71.6048217,-180,180]",0.9665542244911194,39.7837304,-100.445882,,,"This entire fire on Maui is looking very bad for the US and Hawaiian government.  I’m done with coincidences, there are some evil people out there.",https://twitter.com/USA_Is_Back/status/1691237057426075654
BoozeyBo,1692055456000,"[20.5744337,21.031561,-156.697263,-155.9790919]",0.970553994178772,20.802956799999997,-156.31068331602177,,,"How long before Biden tells the people of Maui that his son, Beau, died in a forrest fire?",https://twitter.com/BoozeyBo/status/1691229279986524160
oneunderscore__,1692046064000,null,0.7309834361076355,20.827288,-156.33880449999998,,,"The Maui fires are a good example of how conspiracy culture cannot and should not be reasoned with. There will be no come-to-Jesus moment on climate change or severe weather. There will just be more people claiming Oprah or Biden used a direct energy weapon. That's our future.",https://twitter.com/oneunderscore__/status/1691189885263048704
roaming_rn,1692056335000,"[20.5744337,21.031561,-156.697263,-155.9790919]",0.8908520936965942,20.802956799999997,-156.31068331602177,,,"Grim task of finding, identifying Maui fire victims intensifies: “Obviously no survivors left”  https://t.co/wRJf4Dy34f",https://twitter.com/roaming_rn/status/1691232965282439168
AbrogateDeez,1692056280000,null,0.2963845431804657,20.827288,-156.33880449999998,,,"This perfectly matches No Agenda Show's boots on the ground reports from producers. The fire company at best negligently let Maui burn.",https://twitter.com/AbrogateDeez/status/1691232736176979968
keithwmau,1692055892000,"[44.184598,52.3797464,22.137059,40.2275801]",0.9949943423271179,49.4871968,31.2718321,,,Today Ukraine gets billions of dollars & Maui fire familes just $700.00. Just goes to show Biden in accepting from Ukraine is compromised.,https://twitter.com/keithwmau/status/1691231109676158977
HEisGathering,1692057592000,null,0.6555936336517334,20.827288,-156.33880449999998,,,"""What the Media Won't Tell You: Maui Fires"" on YouTube
https://t.co/VnU0sW2cQn",https://twitter.com/HEisGathering/status/1691238238835367936
caseAmerican,1692057180000,"[20.5744337,21.031561,-156.697263,-155.9790919]",0.8340116739273071,20.802956799999997,-156.31068331602177,,,"when you vote demorat you vote for disfunction and corruption, Maui an example gov.s job is protect the people, not 1 fire truck responded No Emergency Sirens went off, Power was left on to Kill responders and people while fire raged.  While obiden vacations",https://twitter.com/caseAmerican/status/1691236511352500224
GarnettTyroneT1,1692057560000,"[28.4075077,28.7275077,33.7935607,34.1135607]",0.9640007019042969,28.5675077,33.9535607,,,"THE AMERICAN CITIZENS HAVE BEEN LEFT BEHIND BY THIS GOVERNMENT PROOF IS ALL AROUND EVERY WHERE YOU GO OR LOOK DON'T NEED A DEGREE TOO SEE SOMETHING AIN'T RIGHT MAUI WILD FIRES BIDEN "" NO COMMENT "" HIS KATRINA ? EAST PALESTINE TOXIC CHEMICALS"" UKRAINE 13 BILLION MAUI=0",https://twitter.com/GarnettTyroneT1/status/1691238103221252099
Kandy2021,1692055964000,null,0.33066654205322266,20.827288,-156.33880449999998,,,"People are mad at him for this!? Why!?

Is it because he’s late on the meme!?

Is this what y’all get angry about!? Maui is on fire!",https://twitter.com/Kandy2021/status/1691231408591683584
crazyBILLfanLA,1692057568000,null,0.8291648030281067,20.827288,-156.33880449999998,,,"Pray for the people of Lahaina and all devastated in Maui by these horrible fires!
🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏",https://twitter.com/crazyBILLfanLA/status/1691238138772119552
WaVyDaVy69,1692057522000,"[18.86546,28.517269,-178.443593,-154.755792]",0.9555659890174866,19.593801499999998,-155.42837009716908,,,Maui Fires LIVE: Death toll rises to 96 as Hawaii governor says ‘very li... https://t.co/tSwbCmNn1m via @YouTube,https://twitter.com/WaVyDaVy69/status/1691237947389927424
IamOdyla,1692057329000,"[20.5744337,21.031561,-156.697263,-155.9790919]",0.8799030780792236,20.802956799999997,-156.31068331602177,,,"Maui residents describe fleeing the fire that killed dozens
https://t.co/00tY4Gvzb8",https://twitter.com/IamOdyla/status/1691237137201446912
lyle_schott,1692057404000,null,0.3802186846733093,20.827288,-156.33880449999998,,,Expert Tells Climate Alarmists to Pump the Brakes on Maui Fire Narrative - He Published a Warning Years Ago Predicting This via @WestJournalism https://t.co/A5SHyFTPxz,https://twitter.com/lyle_schott/status/1691237452017508352
TheScubaNewsAS,1692056432000,null,0.8314056396484375,20.827288,-156.33880449999998,,,PADI Rallies Global Dive Community to Support Members Impacted by Maui Fires https://t.co/cfMM9s4TqK,https://twitter.com/TheScubaNewsAS/status/1691233374109921280
Angiepolicelli2,1692057277000,"[20.5744337,21.031561,-156.697263,-155.9790919]",0.8457830548286438,20.802956799999997,-156.31068331602177,,,Maui fire - Direct Energy Weapons - Build Back Better - YouTube https://t.co/dWaIMx7Z7l,https://twitter.com/Angiepolicelli2/status/1691236919747719169
TonyKhan,1691793617000,"[37.7652195,37.794784,-79.4615818,-79.4152975]",0.9294373393058777,37.7840208,-79.4428157,,,"Based on the horrific fires in Maui,
I've changed AEW's upcoming schedule to provide assistance.

Next week on Wed/Fri/Sat, it's
AEW Fight For The Fallen 2023 on
#AEWDynamite
#AEWRampage
#AEWCollision

Proceeds from AEW on 8/16 Nashville + 8/19 Lexington will go to @MauiFoodBank.",https://twitter.com/TonyKhan/status/1690131046522667008
JaredALaskey,1692056726000,null,0.46325168013572693,20.827288,-156.33880449999998,,,"📣 New Podcast! ""5. Maui Fires, Obama Scandal, Words of Knowledge for Healing"" on @Spreaker #fauci #fires #intercession #jaredlaskey #johnnatale #maui #mauifire #newscast #obama #prayer #prophecy #prophesying #scandal https://t.co/DnDCUBhi65",https://twitter.com/JaredALaskey/status/1691234607151058944
DonHum3,1692056226000,"[44.184598,52.3797464,22.137059,40.2275801]",0.9953599572181702,49.4871968,31.2718321,,,"Biden Offers Maui Fire Survivors 'One-Time' Pittance on Same Day $200 Million Announced for Ukraine via @WestJournalism https://t.co/shUI1CDspm",https://twitter.com/DonHum3/status/1691232510212984833
TheDonOfBeer,1692057487000,null,0.36401811242103577,20.827288,-156.33880449999998,,,"My latest for @Forbes is about @mauibrewingco and its efforts to assist Lahaina fire victims. It includes links to donate, so please share.

https://t.co/YbsGekhBTa",https://twitter.com/TheDonOfBeer/status/1691237797649416192
HumpDayHashTags,1692056527000,"[20.5744337,21.031561,-156.697263,-155.9790919]",0.7410506010055542,20.802956799999997,-156.31068331602177,,,TFG would have nuked Maui to put the fire out & stop the winds,https://twitter.com/HumpDayHashTags/status/1691233773432504320
JackieKane,1692056818000,null,0.6814191341400146,20.827288,-156.33880449999998,,,"Maui - absolute set up for 15 Min City and digital IDs. Biden, when asked today about the fires said 'No comment'. Wtaf. Dems and WEF not even hiding it any more. Razing prime territory with Haarp. Coincidence my arse. Devils.",https://twitter.com/JackieKane/status/1691234993370959872
malafunkshun808,1692056955000,"[20.5744337,21.031561,-156.697263,-155.9790919]",0.771809458732605,20.802956799999997,-156.31068331602177,,,"https://t.co/oz7Z7yHKgJ

#History 
#Hawaii 
#Maui 
#Lahaina",https://twitter.com/malafunkshun808/status/1691235566195740673
MyPickle22,1692057260000,"[39.9905158,40.8487482,14.4282965,15.8064468]",0.9949506521224976,40.419441649999996,15.310756230322482,,,"Major MAJOR history was devoured. Read this!!
Maui fire also burns Hawaii’s history | U.S. | EL PAÍS English
https://t.co/JPIlelN3uK",https://twitter.com/MyPickle22/status/1691236845936365568
HippBilly,1692056423000,"[44.184598,52.3797464,22.137059,40.2275801]",0.9895679354667664,49.4871968,31.2718321,,,#Maui #Lahaina should identify as #Ukraine and call the fires Putin - then they’d be in the $$$ and get the help they deserve,https://twitter.com/HippBilly/status/1691233335778193411
dennisjromero,1692056459000,"[18.86546,28.517269,-178.443593,-154.755792]",0.8347362279891968,19.593801499999998,-155.42837009716908,,,Hawaii tourism officials: Please stay away from West Maui  https://t.co/dBf80PkTN0 via @NBCNews,https://twitter.com/dennisjromero/status/1691233488668962819
DrBroncanuus,1692056519000,null,0,null,null,,,"#911 twin towers turned to dust due to a furniture fire
cars were burnt and twisted but not near the towers?
a hurricane was due to hit New York that day 
Hurricane Dora being blamed for Maui fires
cars burnt 
Dear Blackrock if I promise to move into  FEMA camp will fires STOP ?",https://twitter.com/DrBroncanuus/status/1691233737814511617
arsenal9w,1692056440000,null,0.6160607933998108,20.827288,-156.33880449999998,,,"I was waiting for this from Crazie Hirono. Next thing is it was Trumps fault. This woman has an IQ of a tomato.

   Mazie Hirono Blames Maui Fire On Climate Change: ‘There Are Whole States’ Where You Can’t Talk About It https://t.co/7nZx5hJANO",https://twitter.com/arsenal9w/status/1691233407760494592
sorrowen,1692057385000,"[20.5744337,21.031561,-156.697263,-155.9790919]",0.9950697422027588,20.802956799999997,-156.31068331602177,,,"Joe Biden couldn’t even be bothered to send a video message. Biden has only further tarnished his public image through his cold,indifferent Maui fire response.",https://twitter.com/sorrowen/status/1691237368974528512
StandFirm4Jesus,1692056462000,"[20.5744337,21.031561,-156.697263,-155.9790919]",0.8217223286628723,20.802956799999997,-156.31068331602177,,,"Street Preachers Warn Town of Lahaina Before Fire 🔥 Destroys In Maui Hawaii
They were cursed at and rejected
Jn15:1819 KJV 📖

Street Preachers Warn Town of Lahaina Before Fire Destroys In Maui, Hawaii https://t.co/iJ3TvU4dD1 via @YouTube",https://twitter.com/StandFirm4Jesus/status/1691233500215881731
EuropeBound,1692057334000,"[-14.7608358,71.6048217,-180,180]",0.9666473269462585,39.7837304,-100.445882,,,A United Airlines pilot on vacation in Hawaii volunteered to fly a plane from Maui to mainland US to help 300 people escape the fire https://t.co/dW8fExn9jB,https://twitter.com/EuropeBound/status/1691237154775609344
TheUSASingers,1692057153000,null,0.2892264723777771,20.827288,-156.33880449999998,,,It was only a matter of time before MAGA Nazis started blaming the Maui fire on Jewish space lasers.,https://twitter.com/TheUSASingers/status/1691236396051107840
gojeffie24,1692056815000,"[44.184598,52.3797464,22.137059,40.2275801]",0.9953599572181702,49.4871968,31.2718321,,,"Biden Offers Maui Fire Survivors 'One-Time' Pittance on Same Day $200 Million Announced for Ukraine via @WestJournalism https://t.co/2WUQ7qp2aO",https://twitter.com/gojeffie24/status/1691234978669932544
byDLPhillips,1692056870000,null,0.46536147594451904,20.827288,-156.33880449999998,,,@LanaAsanin @XDustin Weird people. It takes nothing more than a match starting camp fire or to burn trash to do the Maui damage. Once a flame ignites all fires behave the same in dry tinder environments. No supercharged brain waves or 1200° melting aluminum will change what hurricane winds did.,https://twitter.com/byDLPhillips/status/1691235210099064833
skylark1984,1692056956000,null,0.8484410643577576,20.827288,-156.33880449999998,,,"Update from a Maui resident on days prior to and after the fire. Great interview. Informative. Start at 3:44, ends about 22:00. 

https://t.co/qNvlgFtpSu",https://twitter.com/skylark1984/status/1691235572872806400
davantelewis,1692057107000,"[28.8542892,33.0195943,-94.0431869,-88.758331]",0.8234986066818237,30.8703881,-92.007126,,,"We are starting to see fires pop up around Louisiana from the heat. We have a burn advisory in place.

At Wednesday @la_psc I plan to ask all utilities about those plans to reduce fire risk. #lalege https://t.co/4tYrSJlnfH",https://twitter.com/davantelewis/status/1691236204321161216
catsfaith,1692056547000,"[20.8555755,20.918344,-156.6949,-156.6503197]",0.7867987155914307,20.8738769,-156.6776784,,,"Maui resident held on to stranger’s 2-year-old in the ocean as they awaited rescue

Jubee Bedoya spent hours in the Pacific Ocean clutching to a piece of plywood with one arm while holding a stranger's 2-year-old child as fire overtook the town of Lahaina.
https://t.co/ptAe80BfCo",https://twitter.com/catsfaith/status/1691233855938998273
florida_ready,1692056471000,"[20.5744337,21.031561,-156.697263,-155.9790919]",0.8297420740127563,20.802956799999997,-156.31068331602177,,,@RickyDoggin I do not believe the Maui fire was intentional. It was a perfect weather/ fire storm.,https://twitter.com/florida_ready/status/1691233535665786881
Crof,1692055890000,"[18.86546,28.517269,-178.443593,-154.755792]",0.9634616374969482,19.593801499999998,-155.42837009716908,,,Hawaii governor warns death toll could rise as hundreds still missing after fires https://t.co/cDrryL1Nzj,https://twitter.com/Crof/status/1691231101904465923
OffThePress1,1692056706000,"[-14.7608358,71.6048217,-180,180]",0.9680463075637817,39.7837304,-100.445882,,,Maui Fire Becomes Deadliest In US In Century https://t.co/IbrztxRIkS #news #breaking,https://twitter.com/OffThePress1/status/1691234521960656896
Pestofthewest30,1692056287000,"[20.5744337,21.031561,-156.697263,-155.9790919]",0.950918972492218,20.802956799999997,-156.31068331602177,,,"@JasonMillerinDC And this is probably the stupidest one yet. If he were president now, there'd be no fire in Maui?
Um... COVID...2020...?",https://twitter.com/Pestofthewest30/status/1691232765704826880
Super_Said,1692057384000,"[18.86546,28.517269,-178.443593,-154.755792]",0.9136483073234558,19.593801499999998,-155.42837009716908,,,"Governor Josh Green told CBS News it could take up to 10 days to learn the full death toll. The number of missing now stands at around 1,300, he said. Nearly the entire town of #Lahaina was destroyed in the fire. #Hawaii #Maui #wildfires",https://twitter.com/Super_Said/status/1691237365610618880
kingof_spades,1692057244000,"[20.5744337,21.031561,-156.697263,-155.9790919]",0.9164556264877319,20.802956799999997,-156.31068331602177,,,The movie Slow Burn with Ray Liotta and LL Cool J def explains what just happened with those fires in Maui….,https://twitter.com/kingof_spades/status/1691236778135449601
harrycovair,1692056115000,,,,,,,. @TikiTales @dallasnagata @DJSMOOK @hawaii #MauiFires #MauiFire,https://twitter.com/harrycovair/status/1691232042342842368
Conservadora191,1692056136000,,,,,,,🚨Joe Biden é indiferente aos incêndios de Maui porque vencerá no Havaí de qualquer maneira... https://t.co/WccWE0cdqb,https://twitter.com/Conservadora191/status/1691232131643846663
DanielBertoniPE,1692057142000,,,,,,,"I find it hilarious that @BBCBreaking has the courage to say 'the causes of the fires on #Maui are still unknown, but no real evidence has emerged that they were deliberately started..'
Is it responsible to say that when we don't know the cause?
https://t.co/0Pq2A3kDki",https://twitter.com/DanielBertoniPE/status/1691236350228418561
Im4theUSA,1692056799000,,,,,,,@RealJamesWoods Why do you think the fire in Maui has anything to do with that?,https://twitter.com/Im4theUSA/status/1691234912396038144
EdwardMallon5,1692057380000,,,,,,,@realTuckFrumper Oh I thought trump was blaming Biden for the Maui fire? Oh well. It’s always something!,https://twitter.com/EdwardMallon5/status/1691237348137115648
runXC,1692056692000,,,,,,,@charliekirk11 So people on Maui died in the fire and you’re trying to be funny?  Pathetic and not surprising.,https://twitter.com/runXC/status/1691234462527631362
capeannsky,1692056736000,,,,,,,"@Stonekettle I was on a Houston area you tube report about Maui this morning and the first comment implied the government set the fire. Second comment agreed and said it's going to happen more and more.
They don't even make sense.",https://twitter.com/capeannsky/status/1691234649257734144
queenRobina,1692056962000,,,,,,,@catmama41886 @Jeanett35166130 @akaStephQ @KariPeteSwitch @mishacollins Don’t forget fire i Maui too,https://twitter.com/queenRobina/status/1691235595274850307
nicksortor,1692467743000,,,,,,,"🚨 Just HOURS after I began pressing the mayor of Maui SUPER hard about children missing from the fire, I began being stalked, harassed, and intimidated.

This morning at 5:45 am, about 2 mins after I started my live shot with Steve Bannon on War Room while alone in the rear of my hotel, a stalker aggressively approached me from behind.

My hotel is 45 minutes from Lahaina.

I don’t know who this guy is or why he showed up to my hotel at 5:45 am. He would’ve had NO WAY of knowing I had a live shot scheduled.

I’ve even received SEVERAL death threats from ""anonymous"" users (aka cowards) over the past days, and ESPECIALLY the last 12 hours.

Although I now have to move hotels, get a new rental car, and possibly even HIRE SECURITY to travel around with me for my own safety, I WILL NOT BE DETERRED.

If anything, I will be MORE vocal. Stalking and harassing me WILL backfire—I promise you that.

I don't trust the Maui, Hawaii, or US governments. They're all lying. They know the truth, but they're hiding it from the public.

— WHY IS THERE STILL A MASSIVE MEDIA BLACKOUT? 

— WHY DID THEY LIE ABOUT THE SIRENS?

— WHY ARE RESIDENTS BANNED FROM VISITING THEIR HOMES?

WHAT IS GOING ON HERE ON MAUI?",https://twitter.com/nicksortor/status/1692958536085459174
